Date,Reviews,Username,Stars,Helpful
3-Aug-18,A very good navigation app. Maybe one of the best. However in recent months it feels like the app has become bloated and takes a considerable amount of time to start when put against Google Maps,Daniel Milner,Rated 5 stars out of five stars,1
6-Aug-18,Waze used to work fine on my Galaxy S4 but since upgrading to a Galaxy S9+ it now crashes after 1.5 to 2 hours. (Used in England UK) Please fix. Will be back to 5* once fixed,Ian Mowat,Rated 3 stars out of five stars,5
29-Jul-18,Great GPS app for A to B travel and long car rides. Lacks features of more popular GPS apps but focuses on giving the driver great info for the road trip.,Adam Shea,Rated 4 stars out of five stars,1
4-Aug-18,Would like to add real time info for waze users in visinity about hazards like cattle on road or large potholes... otherwise very good app. Takes you to your destination spot on!,Marie Van Zyl,Rated 5 stars out of five stars,
4-Aug-18,Love the app for driving around town. But the other night I used it on my boat to help me navigate the river to get back to the boat launch. I really wish there was a boating version to the app are a Waze boating app,Clark Summers,Rated 5 stars out of five stars,1
30-Jul-18,I wish the audio when I am on a Bluetooth call would t yell at me at full blast. Deafening. Otherwise this app is a 5 star app,Prat R,Rated 2 stars out of five stars,
2-Aug-18,"good piece of software but keeps crashing. and when this happens and i restart the app, it cannot even resume, i have to enter the same route again which is rather unsafe when driving",Alexey Kardashevskiy,Rated 4 stars out of five stars,1
1-Aug-18,"I love using this app because of the constant updating and looking for shorter routes or diversions around problem areas. Android Auto phone app compatibility has now been added, 5 stars now. #1 navigation app again ",Darren Bussler,Rated 5 stars out of five stars,
4-Aug-18,Latest updates are not working well. Failing to communicate with routing server. Alternate route options are not as efficient as they used to be,Cynthia Thompson,Rated 3 stars out of five stars,1
3-Aug-18,Love all the extra. .the cops sightings .. I like that i can help other drivers by let know about accident ahead of time so they avoid traffic.,Brianna&Ethan PlayTime,Rated 5 stars out of five stars,
29-Jul-18,Best GPS system I've used. I travel a lot and this gets me there and back in good time and always let's me know of things to watch out fir.,Emily Bollman,Rated 5 stars out of five stars,4
6-Aug-18,It's interactive and fun to use on long trips. It reboots from time to time. At times the roads don't show up on the screen but the directions continue.,Rob Peutz,Rated 4 stars out of five stars,
30-Jul-18,Seems slow to notice traffic jams. I can be stuck in traffic and yet waze shows the route as being OK. Google maps seems quicker to pick up slow moving traffic etc.,A Google user,Rated 3 stars out of five stars,
31-Jul-18,"This app was excellent while is was working but after update I keep getting a black screen, tried uninstalling, restarting phone and reinstalling but still the same. Speed sensor still works but arrow is on a black background",David Burton,Rated 3 stars out of five stars,
2-Aug-18,Useful Navigation App. I like Waze mostly because it can warn me about traffic conditions and suggest alternate routes when there's a possible problem in my planned routes. I only wish that it didn't consume so much battery power though.,Rick Gomez,Rated 5 stars out of five stars,
2-Aug-18,"Use to be something, but now it's great in not working: crashing, app stopped working, not calculating routes for more than 200 km, no more new voice added, etc. It use to be great, but after every update it's getting worse and worse. Now it's just a shadow of the old super app! Shame on you!",A Google user,Rated 1 stars out of five stars,
5-Aug-18,Lousy app. Not updated. Keeps on placing us in under contruction streets. Better use Google Maps,Allie Alley,Rated 1 stars out of five stars,1
29-Jul-18,"Great app! Recently added to Android Auto! I've been using this app for years and it's been very good, especially the traffic, police and safety notifications. However, I've found that the mapping uses different (ie weird and not as direct) algorithms than Google Maps, despite Waze being bought ...
Full Review",Jim Griffin,Rated 4 stars out of five stars,
29-Jul-18,"When do you plan to fix the long distance navigating? When I travel like 650km (yes, at once) waze stops responding and later crashes after every 150-200km. Please fix this.",Rudolf Brosztl,Rated 3 stars out of five stars,1
30-Jul-18,Plummeting downward in usability. Routes are less accurate and now requires a Facebook account to use. No thank you. My time with Waze is near the end.,Hal Levy,Rated 1 stars out of five stars,
29-Jul-18,"Line guidance will be nice...choose your route like fast or short distance...Does not have POI like Google maps if I have to navigate with Using POI I mainly end up using Google maps because Waze simply fail in this area. Because Waze just have far to little POI built in. Do not Support Ford syn...
Full Review",ANDRE VAN WYK,Rated 3 stars out of five stars,
31-Jul-18,I use it every day. Best app ever! One thing I would like to see is the option for Heavy Duty Truck Drivers and Delivery Drivers...thus selection of which vehicle you are driving and thus amending driving and arrival times......,Matt Herbst,Rated 5 stars out of five stars,
4-Aug-18,Still can't log into an existing account. Why haven't they fixed this yet? The navigation sucks anyhow.,A Google user,Rated 1 stars out of five stars,1
2-Aug-18,"I like the app in general, but after using it for many years there are a few things that I dislike. 1 the app always takes you to the address on the driver side, so you end up driving more or making a u turn to have the address on the passenger side then you can park your car in front of the hou...
Full Review",A Google user,Rated 2 stars out of five stars,
4-Aug-18,"Dear dev i realize theres no record of total distance travelled for the day. Would you guys kindly include that in ur next update? App is ok u can get by, the idea behind tis app is wonderful thou.",Ryan Lim,Rated 3 stars out of five stars,
30-Jul-18,"Waze has worked flawlessly for me for the most part, redirecting around traffic and giving accurate arrival times. However, there have been 2 flaws that keep reoccuring during the past 2 months. The first is the planned drives. It's very hit and miss as to whether the calendar will sync with waz...
Full Review",Kareem Miller,Rated 3 stars out of five stars,
3-Aug-18,A must have app for going across the country or down the street. Cannot list the many times this app saved my @$$ by directing me around roadwork and accidents!,Jerseygirl Dawn,Rated 1 stars out of five stars,1
29-Jul-18,"Crashes all the time. In the past, it could recover after two or three crashes, but now it became completely unusable. Upd: I could launch it again after I deleted the app's data, but I lost my history and settings.",Michael Yutsis,Rated 2 stars out of five stars,
